trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3528050,7,3,"SHOPPES AT GARNER",,0,8105,shp-7-55,0,0
1516010,7,2,"SHOPPES AT GARNER",,0,2801,shp-7-55,0,0
2313020,7,1,"SHOPPES AT GARNER",,0,2102,shp-7-55,0,0
117020,7,1,"SHOPPES AT GARNER",,0,502,shp-7-55,0,0
1865070,7,4,"SHOPPES AT GARNER",,0,5507,shp-7-55,0,0
2434050,7,3,"SHOPPES AT GARNER",,0,2605,shp-7-55,0,0
2881070,7,4,"SHOPPES AT GARNER",,0,3707,shp-7-55,0,0
614020,7,1,"SHOPPES AT GARNER",,0,1802,shp-7-55,0,0
2209010,7,2,"SHOPPES AT GARNER",,0,2001,shp-7-55,0,0
3359050,7,3,"SHOPPES AT GARNER",,0,2505,shp-7-55,0,0
658020,7,1,"SHOPPES AT GARNER",,0,1702,shp-7-55,0,0
821020,7,1,"SHOPPES AT GARNER",,0,2602,shp-7-55,0,0
2278050,7,3,"SHOPPES AT GARNER",,0,1505,shp-7-55,0,0
1130070,7,4,"SHOPPES AT GARNER",,0,2907,shp-7-55,0,0
4340070,7,4,"SHOPPES AT GARNER",,0,6607,shp-7-55,0,0
2419070,7,4,"SHOPPES AT GARNER",,0,6207,shp-7-55,0,0
809070,7,4,"SHOPPES AT GARNER",,0,5007,shp-7-55,0,0
3424050,7,3,"SHOPPES AT GARNER",,0,1905,shp-7-55,0,0
3681020,7,1,"SHOPPES AT GARNER",,0,902,shp-7-55,0,0
2207020,7,1,"SHOPPES AT GARNER",,0,602,shp-7-55,0,0
5453020,7,1,"SHOPPES AT GARNER",,0,2202,shp-7-55,0,0
4550010,7,2,"SHOPPES AT GARNER",,0,2601,shp-7-55,0,0
669020,7,1,"SHOPPES AT GARNER",,0,9102,shp-7-55,0,0
2274010,7,2,"SHOPPES AT GARNER",,0,2301,shp-7-55,0,0
190070,7,4,"SHOPPES AT GARNER",,0,5907,shp-7-55,0,0
635010,7,2,"SHOPPES AT GARNER",,0,2401,shp-7-55,0,0
3741010,7,2,"SHOPPES AT GARNER",,0,2001,shp-7-55,0,0
3717070,7,4,"SHOPPES AT GARNER",,0,6707,shp-7-55,0,0
5447070,7,4,"SHOPPES AT GARNER",,0,2907,shp-7-55,0,0
201020,7,1,"SHOPPES AT GARNER",,0,2202,shp-7-55,0,0
4685070,7,4,"SHOPPES AT GARNER",,0,5007,shp-7-55,0,0
3060020,7,1,"SHOPPES AT GARNER",,0,8502,shp-7-55,0,0
659010,7,2,"SHOPPES AT GARNER",,0,2301,shp-7-55,0,0
658050,7,3,"SHOPPES AT GARNER",,0,1705,shp-7-55,0,0
201050,7,3,"SHOPPES AT GARNER",,0,2205,shp-7-55,0,0
1619050,7,3,"SHOPPES AT GARNER",,0,2105,shp-7-55,0,0
3694020,7,1,"SHOPPES AT GARNER",,0,2502,shp-7-55,0,0
1451010,7,2,"SHOPPES AT GARNER",,0,1901,shp-7-55,0,0
117050,7,3,"SHOPPES AT GARNER",,0,505,shp-7-55,0,0
665020,7,1,"SHOPPES AT GARNER",,0,8402,shp-7-55,0,0
2434020,7,1,"SHOPPES AT GARNER",,0,2602,shp-7-55,0,0
614050,7,3,"SHOPPES AT GARNER",,0,1805,shp-7-55,0,0
352070,7,4,"SHOPPES AT GARNER",,0,6607,shp-7-55,0,0
1770010,7,2,"SHOPPES AT GARNER",,0,2701,shp-7-55,0,0
4970020,7,1,"SHOPPES AT GARNER",,0,1302,shp-7-55,0,0
669050,7,3,"SHOPPES AT GARNER",,0,9105,shp-7-55,0,0
4001020,7,1,"SHOPPES AT GARNER",,0,1002,shp-7-55,0,0
827020,7,1,"SHOPPES AT GARNER",,0,602,shp-7-55,0,0
3694050,7,3,"SHOPPES AT GARNER",,0,2505,shp-7-55,0,0
5484050,7,3,"SHOPPES AT GARNER",,0,8605,shp-7-55,0,0
3346050,7,3,"SHOPPES AT GARNER",,0,1505,shp-7-55,0,0
272050,7,3,"SHOPPES AT GARNER",,0,1705,shp-7-55,0,0
272020,7,1,"SHOPPES AT GARNER",,0,1702,shp-7-55,0,0
2540020,7,1,"SHOPPES AT GARNER",,0,7902,shp-7-55,0,0
1617010,7,2,"SHOPPES AT GARNER",,0,2601,shp-7-55,0,0
83020,7,1,"SHOPPES AT GARNER",,0,502,shp-7-55,0,0
5489050,7,3,"SHOPPES AT GARNER",,0,8105,shp-7-55,0,0
5311020,7,1,"SHOPPES AT GARNER",,0,502,shp-7-55,0,0
1057050,7,3,"SHOPPES AT GARNER",,0,805,shp-7-55,0,0
2084070,7,4,"SHOPPES AT GARNER",,0,6207,shp-7-55,0,0
2313050,7,3,"SHOPPES AT GARNER",,0,2105,shp-7-55,0,0
4177070,7,4,"SHOPPES AT GARNER",,0,5007,shp-7-55,0,0
4224020,7,1,"SHOPPES AT GARNER",,0,2302,shp-7-55,0,0
1057020,7,1,"SHOPPES AT GARNER",,0,802,shp-7-55,0,0
3208050,7,3,"SHOPPES AT GARNER",,0,605,shp-7-55,0,0
4673050,7,3,"SHOPPES AT GARNER",,0,805,shp-7-55,0,0
902010,7,2,"SHOPPES AT GARNER",,0,2301,shp-7-55,0,0
3019070,7,4,"SHOPPES AT GARNER",,0,6707,shp-7-55,0,0
5114050,7,3,"SHOPPES AT GARNER",,0,2205,shp-7-55,0,0
5194020,7,1,"SHOPPES AT GARNER",,0,802,shp-7-55,0,0
3528020,7,1,"SHOPPES AT GARNER",,0,8102,shp-7-55,0,0
2396070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
4720070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
2483050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
1444050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
958050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
1225010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
5296020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
1444020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
4972070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
807010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
958020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
5457010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
1128010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
3237010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
110020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
110050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
152020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
2180050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
91050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
1878020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
1531020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
3352050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
4131020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
4714070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
2842050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
4131050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
3376020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
789010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
2180020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
3598070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
2616020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
3674070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
3167010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
3352020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
4734070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
644070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
4005070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
5296050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
1677070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
3711070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
1027050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
309070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
2735070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
1337050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
4192070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
1531050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
768010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
4225010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
4373010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
2142070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
1649010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
1978070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
480010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
152050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
91020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
1307010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
3376050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
2616050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
1878050,70L,3,"BRIER CREEK SHOPPING CENTER",,0,7105,shp-70L-51,0,0
4281010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
5393010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
2842020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
4942070,70L,4,"BRIER CREEK SHOPPING CENTER",,0,1807,shp-70L-51,0,0
1027020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
4476010,70L,2,"BRIER CREEK SHOPPING CENTER",,0,1001,shp-70L-51,0,0
1337020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
2483020,70L,1,"BRIER CREEK SHOPPING CENTER",,0,7102,shp-70L-51,0,0
2444070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
1933020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
2764020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
2324070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
4750070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
3358010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
1913070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
961070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
4927020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
617050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
2351010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
5370010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
3335070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
529050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
240050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
2764050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
3417070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
1317020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
240020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
2253020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
4399050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
4826050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
1670010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
1954070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
1933050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
4324070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
311070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
3551020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
5317010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
796020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
1159010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
4826020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
4399020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
2510010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
3737010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
3551050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
3150070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
4683020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
4178010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
1766050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
3094070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
4683050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
1766020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
1118010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
3059010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
3132070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
1316050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
3975070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
5055010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
1585050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
3830070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
2749010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
2172010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
2694070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
3644050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
1317050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
4927050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
1119010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
1316020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
3644020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
1285070,70L,4,"TOWNRIDGE SHOPPING CENTER",,1,1807,shp-70L-01,0,0
2253050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
796050,70L,3,"TOWNRIDGE SHOPPING CENTER",,1,7105,shp-70L-01,0,0
529020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
1585020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
2750010,70L,2,"TOWNRIDGE SHOPPING CENTER",,1,1001,shp-70L-01,0,0
617020,70L,1,"TOWNRIDGE SHOPPING CENTER",,1,7102,shp-70L-01,0,0
4098070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
136020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
4622050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
426050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
1724010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
5176020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
3085050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
3767070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
1282050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
5103050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-01,0,0
1630050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
4306020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
4931020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
4138070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
2378010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
3292020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
1537020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
5221050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
3193070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-01,0,0
1537050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
3989050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
4622020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
1551050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
5128070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
2551020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
2109070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
3989020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
2787070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
3142050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
2551050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
4931050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
3142020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
3292050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
1365050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
5213050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
4493070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
2979010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
426020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
5103020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-01,0,0
340020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-03,0,0
5212050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
566070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
5144020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
136050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
2952010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
5220070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
4912010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
373070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
4453070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
2108050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
4306050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
1282020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
2388020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
2364070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-03,0,0
1278020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
3746070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
3991010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
4047050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
782070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
5213020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
4228070,7L,4,"SOUTHGATE SHOPPING CENTER",,1,507,shp-7L-02,0,0
340050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-03,0,0
2671010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
4486010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-03,0,0
3085020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
12010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
106010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
1551020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
1278050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
5221020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
2330010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-01,0,0
2108020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
5185010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
1365020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6202,shp-7L-02,0,0
1796010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
5144050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
346010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
5212020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
2388050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6205,shp-7L-02,0,0
4047020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
2878010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
5176050,7L,3,"SOUTHGATE SHOPPING CENTER",,1,6105,shp-7L-02,0,0
1630020,7L,1,"SOUTHGATE SHOPPING CENTER",,1,6102,shp-7L-02,0,0
3449010,7L,2,"SOUTHGATE SHOPPING CENTER",,1,501,shp-7L-02,0,0
1609020,7L,1,"TRAILWOOD HILLS",,0,6102,shp-7L-51,0,0
2136010,7L,2,"TRAILWOOD HILLS",,0,501,shp-7L-51,0,0
4784010,7L,2,"TRAILWOOD HILLS",,0,501,shp-7L-51,0,0
3340070,7L,4,"TRAILWOOD HILLS",,0,507,shp-7L-51,0,0
4042020,7L,1,"TRAILWOOD HILLS",,0,6102,shp-7L-51,0,0
2236050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
523050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
2161020,7L,1,"TRAILWOOD HILLS",,0,6102,shp-7L-51,0,0
2550010,7L,2,"TRAILWOOD HILLS",,0,501,shp-7L-51,0,0
1958020,7L,1,"TRAILWOOD HILLS",,0,6202,shp-7L-51,0,0
1303020,7L,1,"TRAILWOOD HILLS",,0,6202,shp-7L-51,0,0
2853050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
1984070,7L,4,"TRAILWOOD HILLS",,0,507,shp-7L-51,0,0
2118050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
5305050,7L,3,"TRAILWOOD HILLS",,0,6205,shp-7L-51,0,0
3477050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
4698010,7L,2,"TRAILWOOD HILLS",,0,501,shp-7L-51,0,0
5090020,7L,1,"TRAILWOOD HILLS",,0,6202,shp-7L-51,0,0
2161050,7L,3,"TRAILWOOD HILLS",,0,6105,shp-7L-51,0,0
2459070,7L,4,"TRAILWOOD HILLS",,0,507,shp-7L-51,0,0
1979010,7L,2,"TRAILWOOD HILLS",,0,501,shp-7L-51,0,0
70070,7L,4,"TRAILWOOD HILLS",,0,507,shp-7L-51,0,0
3477020,7L,1,"TRAILWOOD HILLS",,0,6102,shp-7L-51,0,0
