stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1397,9803,"Trailwood Hills Dr at Barrymore St",,35.745245,-78.683828,,,,,,0
1398,9805,"Trailwood Dr at Tryon Rd",,35.748445,-78.695355,,,,,,0
1399,9806,"Trailwood Hills Dr at Alder Ridge Ln",,35.746722,-78.684581,,,,,,0
1400,9808,"S Boylan Ave at W Lenoir St",,35.773070,-78.650759,,,,,,0
1401,9809,"Western Blvd at Hunt Dr (WB)",,35.775236,-78.656960,,,,,,0
1402,9810,"Pullen Rd at Cates Ave",,35.781636,-78.666104,,,,,,0
1403,9811,"Avent Ferry Rd at Varsity Dr",,35.775707,-78.680446,,,,,,0
1405,9900,"Raleigh Convention Center (R13)",,35.773331,-78.640529,,,,,,0
1406,9901,"Performing Arts Center (R14)",,35.772123,-78.639205,,,,,,0
1407,9902,"Wilmington St at Cabarrus St (R15)",,35.774758,-78.638340,,,,,,0
1412,9910,"West St at Peace St (R4)",,35.787815,-78.645650,,,,,,0
1418,9917,"Harrington St at Hargett St (R15)",,35.778283,-78.645038,,,,,,0
1422,9923,"New Bern Ave at WakeMed (WB)",,35.786326,-78.589272,,,,,,0
1423,9924,"Avent Ferry Rd at Avery Close Apts",,35.773928,-78.682750,,,,,,0
1466,1637,"White Oak Shopping",,35.692078,-78.581758,,,,,,0
1467,1905,"McKnight Dr at Village Park Dr",,35.796936,-78.492082,,,,,,0
1468,1915,"7th Ave at Forest Hills Dr",,35.706305,-78.623006,,,,,,0
1469,1918,"Timber Dr at Benson Rd (Timber Crossings)",,35.686105,-78.606198,,,,,,0
1470,1920,"Timber Dr at Aversboro Rd",,35.686098,-78.615529,,,,,,0
1471,1922,"Aversboro Rd at Claymore Dr",,35.689836,-78.617090,,,,,,0
1472,1926,"Vandora Springs at Beichler Rd.",,35.708796,-78.624712,,,,,,0
1473,8313,"Garner Rd at Branch St",,35.764283,-78.631403,,,,,,0
1474,8317,"Garner Rd at Hoke St",,35.762860,-78.631610,,,,,,0
1475,8321,"Garner Rd at Raleigh View Rd",,35.746006,-78.631552,,,,,,0
1476,8322,"Garner at Hilltop Dr.",,35.741382,-78.630955,,,,,,0
1477,8326,"Garner at Raleigh Pines Dr.",,35.738565,-78.629655,,,,,,0
1478,8327,"Garner Rd at Tryon Rd",,35.732538,-78.627879,,,,,,0
1479,8329,"Garner at Meadowbrook Dr.",,35.726071,-78.626261,,,,,,0
1480,8334,"Garner Rd at Willow Vista Rd",,35.720982,-78.624381,,,,,,0
1481,8336,"Garner Rd at Yeargan Rd",,35.716665,-78.623967,,,,,,0
1482,8339,"Vandora Springs at Bobbitt Dr. (Hardee's)",,35.712143,-78.621114,,,,,,0
1483,8342,"Aversboro Rd at Brooks Ave",,35.703113,-78.618630,,,,,,0
1484,8345,"Aversboro Rd at Lakeside Dr",,35.697531,-78.616862,,,,,,0
1485,8346,"Poole Dr at Aversboro Rd (Garner Family Practice)",,35.695294,-78.615986,,,,,,0
1486,8347,"Heather Park Dr at Gulley Glen Dr",,35.693567,-78.612859,,,,,,0
1487,8357,"Heather Park Dr at Southerby Bluffs Ct",,35.691646,-78.614488,,,,,,0
1488,8361,"Timber Dr at Benson Rd",,35.686130,-78.603255,,,,,,0
1489,8381,"Cabela Dr at Eagle Wing Way",,35.697829,-78.586400,,,,,,0
1490,8382,"Jones Sausage Rd at Partlo St",,35.701227,-78.588487,,,,,,0
1491,8393,"Garner Rd at Jones Sausage Rd",,35.703992,-78.593102,,,,,,0
1492,8394,"Garner Rd at Creech Rd (Park)",,35.706234,-78.602322,,,,,,0
1493,8395,"Garner Rd at Broughton St (Performing Arts Ctr)",,35.711207,-78.612934,,,,,,0
1494,8397,"Garner at Vandora Springs",,35.713155,-78.620495,,,,,,0
1495,8401,"Garner Rd at Yeargan Rd",,35.716771,-78.623802,,,,,,0
1496,8402,"Garner Rd at Willow Vista Rd",,35.721641,-78.624124,,,,,,0
1497,8403,"Garner Rd at Meadowbrook Dr",,35.725979,-78.626096,,,,,,0
1498,8406,"Garner Rd at Tryon Rd",,35.732616,-78.627740,,,,,,0
1499,8417,"Garner Rd at Raleigh Pines Dr",,35.738612,-78.629507,,,,,,0
1500,8423,"Garner Rd at Hilltop Dr",,35.741058,-78.630659,,,,,,0
1501,8424,"Garner Rd at Raleigh View Rd",,35.746193,-78.631376,,,,,,0
1502,8425,"Garner Rd at Warehouse Dr",,35.752031,-78.631106,,,,,,0
1503,8426,"Garner Rd at Bailey Dr",,35.755873,-78.631203,,,,,,0
1504,8427,"Garner Rd at Peterson St",,35.760289,-78.631312,,,,,,0
1505,8428,"Timber Dr. at White Oak Rd",,35.687773,-78.591611,,,,,,0
1506,8429,"New Bern Ave at New Hope Rd",,35.798307,-78.562236,,,,,,0
1507,8430,"New Bern Ave at Kings Pkwy",,35.796310,-78.553608,,,,,,0
1508,8431,"New Bern Ave at Rogers Ln (Dairy Queen)",,35.792923,-78.547212,,,,,,0
1509,8432,"Knightdale Blvd at Hodge Rd",,35.795159,-78.519025,,,,,,0
1510,8433,"New Bern Ave at Rex",,35.796128,-78.507956,,,,,,0
1511,8446,"Knightdale Blvd at Park Commons Dr",,35.797183,-78.503337,,,,,,0
1512,8448,"Knightdale Blvd at Parkside Commons Dr",,35.798502,-78.495562,,,,,,0
1513,8458,"McKnight Dr. at Village Park Dr",,35.796864,-78.492249,,,,,,0
1514,8459,"McKnight Dr at Electric Ave",,35.793754,-78.488160,,,,,,0
1515,8460,"Main St at 2nd Ave",,35.789678,-78.480736,,,,,,0
1516,8462,"N. 1st Ave. at Knightdale Station",,35.796280,-78.475560,,,,,,0
1517,8464,"Knightdale Blvd at Forest D",,35.799022,-78.478150,,,,,,0
1518,8465,"Smithfield Rd at Aragon Dr.",,35.799956,-78.486922,,,,,,0
1519,8466,"Smithfield Rd at Steeple Square Ct",,35.802645,-78.486302,,,,,,0
1520,8467,"Forestville Rd at Smithfield Rd",,35.808701,-78.484207,,,,,,0
1521,8468,"Forestville Rd at Pebblebrook Dr",,35.805658,-78.478619,,,,,,0
1522,8469,"Old Knight Rd at Forestville Rd",,35.804048,-78.473616,,,,,,0
1523,8476,"Old Knight Rd at Knightdale Blvd",,35.800468,-78.474478,,,,,,0
1524,8478,"1st Ave at Knightdale Station Run",,35.796913,-78.475479,,,,,,0
1525,8479,"Main St at 2nd Ave",,35.789850,-78.480687,,,,,,0
1526,8483,"McKnight Dr at Electric Ave",,35.793841,-78.488288,,,,,,0
1527,8489,"Knightdale Blvd at Mammoth Dr",,35.799135,-78.496597,,,,,,0
1528,8491,"Knightdale Blvd at Shoppes at Midway (Arby's)",,35.797542,-78.503535,,,,,,0
1529,8492,"Knightdale Blvd at Shoppes at Midway (Chili's)",,35.796340,-78.508624,,,,,,0
1530,8549,"Knightdale Blvd at Hodge Rd",,35.795388,-78.521285,,,,,,0
1531,8550,"New Bern Ave at Rogers Ln (Aldi)",,35.793448,-78.547411,,,,,,0
1532,8551,"New Bern Ave at Raleigh Beach Rd",,35.796091,-78.552399,,,,,,0
1602,8563,"North Ave at N Main St",,35.981337,-78.510151,,,,,,0
1603,8575,"Stadium Dr at Wake Forest High School B",,35.983435,-78.516057,,,,,,0
1604,8579,"Stadium Dr at McDowell Dr B",,35.985692,-78.520394,,,,,,0
1605,8580,"Stadium Dr at Whistling Swan Dr B",,35.988154,-78.523322,,,,,,0
1606,8582,"Wake Forest Crossing Shopping Center B",,35.989070,-78.529784,,,,,,0
1607,8590,"Wake Union Church Rd at Kearney Rd",,35.982328,-78.541633,,,,,,0
1608,8599,"Retail Dr at Durham Rd (NC 98) B",,35.976572,-78.543524,,,,,,0
1609,8600,"Retail Dr at Target B",,35.972603,-78.542356,,,,,,0
1610,8602,"Retail Dr at Capital Plaza B",,35.971605,-78.541351,,,,,,0
1611,8603,"Retail Dr South B",,35.967503,-78.543201,,,,,,0
1612,8604,"Forest Pines Dr  at Beestone Ln B",,35.960222,-78.546713,,,,,,0
1613,8605,"Forest Pines Dr at North Forest Pines Elementary",,35.954639,-78.545312,,,,,,0
1614,8606,"Forest Pines Dr at Rex Hospital North B",,35.947671,-78.545190,,,,,,0
1615,8607,"S Main St at Wake Dr",,35.947654,-78.535148,,,,,,0
1616,8609,"S Main St at Ligon Mill Rd B",,35.949502,-78.531289,,,,,,0
1617,8611,"S Main St at Rodgers Rd (Factory)",,35.952345,-78.527745,,,,,,0
1621,8628,"Franklin St at Yellow Poplar Ave B",,35.967499,-78.510187,,,,,,0
1625,8581,"Stadium Dr at Glencoe Dr B",,35.989954,-78.525707,,,,,,0
1626,8583,"Wake Forest Crossing at Lowes Foods B",,35.986172,-78.533814,,,,,,0
1629,9004,"Harrington St at Hillsborough St",,35.779944,-78.644970,,,,,,0
1630,9906,"West St at North St",,35.784192,-78.645821,,,,,,0
1631,9907,"West St at Hargett St",,35.779692,-78.646045,,,,,,0
1632,9915,"West St at Jones St",,35.782637,-78.645730,,,,,,0
1633,9919,"Wilmington St at Hargett St (GoRaleigh Station)",,35.777705,-78.638130,,,,,,0
1634,9922,"West St at Tucker St",,35.786413,-78.645561,,,,,,0
1635,9927,"West St at Peace St",,35.788204,-78.645412,,,,,,0
1636,9931,"Salisbury St at Martin St",,35.777751,-78.640298,,,,,,0
1637,1916,"7th Ave at Garner Town Hall OB",,35.705228,-78.620704,,,,,,0
1638,8162,"Garner Rd at Bragg St",,35.765890,-78.631696,,,,,,0
1639,8560,"White St at Wait Ave",,35.978598,-78.509422,,,,,,0
1640,8613,"Heritage Branch Rd at Branch Ferry Ct",,35.948672,-78.519311,,,,,,0
1641,8657,"Rogers Rd at S Franklin St B",,35.949782,-78.509465,,,,,,0
1642,8661,"Heritage Lake Rd at Rogers Rd B",,35.946494,-78.504844,,,,,,0
1643,8663,"Heritage Lake Rd at Smith Creek Soccer Center B",,35.955980,-78.501123,,,,,,0
1644,8664,"Heritage Lake Rd at Gateway Commons",,35.966519,-78.497569,,,,,,0
1645,8665,"Rogers Rd at S Franklin St A",,35.949952,-78.509308,,,,,,0
1646,8666,"Heritage Lake Rd at Rogers Rd A",,35.946415,-78.505314,,,,,,0
1647,8672,"Heritage Lake Rd at Smith Creek Soccer Center A",,35.955893,-78.501356,,,,,,0
1648,8678,"Heritage Lake at Friendship Chapel Rd",,35.964189,-78.498080,,,,,,0
1649,8679,"Garner Rd at Benson Rd",,35.711131,-78.613516,,,,,,0
1650,8680,"Garner Rd at Garner Senior Center",,35.706715,-78.604097,,,,,,0
1651,8681,"Garner Rd at Jones Sausage Rd",,35.703836,-78.593222,,,,,,0
1652,8682,"Eagle Wing Way at Cabela Dr",,35.697820,-78.585595,,,,,,0
1653,8686,"Timber Dr East Midblock B",,35.687972,-78.592026,,,,,,0
1654,8709,"Timber Dr East at Benson St",,35.686272,-78.599792,,,,,,0
1655,8710,"Garner Rd at Wilson St OB",,35.735141,-78.628039,,,,,,0
1656,8711,"Timber Dr at Aversboro Rd",,35.686331,-78.616230,,,,,,0
1657,8726,"Garner Rd at Wilson IB",,35.735243,-78.627911,,,,,,0
1658,8735,"Heather Park Dr at Southerby Bluffs Ct B",,35.691706,-78.613717,,,,,,0
1659,8749,"Heather Park Dr at Dartmouth Glen Dr",,35.693246,-78.612686,,,,,,0
1660,8757,"Poole Rd at Bayleigh Ct",,35.695434,-78.615963,,,,,,0
1661,8758,"Aversboro Dr at Lakeside Dr B",,35.697596,-78.616641,,,,,,0
1662,8764,"Aversboro Dr at Delbridge St",,35.702911,-78.618331,,,,,,0
1669,1875,"Wake Tech South Park and Ride",,35.646986,-78.706435,,,,,,0
1670,9075,"Powell Dr. at Driftwood Dr.",,35.781788,-78.712879,,,,,,0
1671,9076,"Powell Dr at Huntingdon Dr",,35.778414,-78.713416,,,,,,0
1672,9077,"Melbourne Rd at Beltline",,35.777381,-78.709965,,,,,,0
1673,9094,"Avent Ferry at Greek Way",,35.766917,-78.698378,,,,,,0
1674,9095,"Avent Ferry at Gorman St",,35.768028,-78.695094,,,,,,0
1675,9096,"Avent Ferry Rd at Trailwood Rd",,35.768671,-78.692196,,,,,,0
1676,9606,"Avent Ferry Rd at Gorman St",,35.768353,-78.694538,,,,,,0
1679,8278,"Hillsborough St at Oberlin Rd",,35.785619,-78.661348,,,,,,0
1680,8774,"Timber Dr East at White Oak Village SB",,35.688223,-78.577164,,,,,,0
1681,8775,"Timber Dr East at Health Park Dr SB",,35.686897,-78.576236,,,,,,0
1682,8776,"Timber Dr East at Element Cir",,35.681333,-78.572001,,,,,,0
1683,8779,"Timber Dr East at Health Park Dr NB",,35.686094,-78.575286,,,,,,0
1684,8780,"Timber Dr East at White Oak Village NB",,35.688391,-78.576987,,,,,,0
1687,8773,"Timber Dr. at Shenstone",,35.689510,-78.580172,,,,,,0
1690,8810,"S Saunders St at Prospect Ave (NB)",,35.762673,-78.648823,,,,,,0
1691,8826,"Levister Ct at Fayetteville St",,35.765923,-78.642717,,,,,,0
1692,9680,"Blue Ridge Rd at Hillcrest (SB)",,35.832643,-78.681625,,,,,,0
1699,1098,"Elm Ave at White St (Park and Ride)",,35.975331,-78.510345,,,,,,0
1701,1810,"Holding Ave At Brooks St (WB)",,35.970826,-78.510848,,,,,,0
1710,8198,"Rock Quarry at Kasota Ln",,35.733466,-78.560461,,,,,,0
1711,8537,"Trailwood Dr at Centennial Knoll Cir",,35.753765,-78.694587,,,,,,0
1712,8812,"Rock Quarry Rd at Keyser St",,35.736175,-78.564346,,,,,,0
1715,1532,"7th Ave at Garner Town Hall IB",,35.705364,-78.620625,,,,,,0
1716,1533,"7th Ave at Forest Hills Dr IB",,35.706784,-78.623494,,,,,,0
1717,1917,"Timber Dr at Chapwith Rd",,35.686373,-78.606256,,,,,,0
1718,1921,"Aversboro Dr at Claymore Dr B",,35.689584,-78.616910,,,,,,0
1719,1925,"Vandora Springs Rd at Beichler Rd IB",,35.708949,-78.624347,,,,,,0
1720,8811,"Durham Rd at Crenshaw Trace",,35.977119,-78.545228,,,,,,0
1721,8893,"Enterprise St at Hillsborough St",,35.787200,-78.663970,,,,,,0
1722,8098,"Barwell Rd at Chastel Trl (IB)",,35.737020,-78.551571,,,,,,0
1723,8782,"Country Trl at Silhouette Pl",,35.884695,-78.736692,,,,,,0
1724,8787,"Marvino Ln at Sone Cellar Dr",,35.887060,-78.737323,,,,,,0
1725,8794,"Marvino Ln at Ebenezer Church Rd",,35.887445,-78.740739,,,,,,0
1726,8795,"Marvino Ln at Saltwood Pl",,35.887970,-78.743970,,,,,,0
1727,8796,"St Giles St at Oak Park Rd",,35.854090,-78.703293,,,,,,0
1728,8799,"St Giles St at Deep Hollow Dr (SB)",,35.854427,-78.706431,,,,,,0
1729,8802,"Deep Hollow Dr at St Giles St (WB)",,35.852952,-78.707630,,,,,,0
1730,8803,"Deep Hollow Dr at Duraleigh Rd (WB)",,35.853094,-78.710620,,,,,,0
1731,8804,"Duraleigh Rd at Delta Lake Dr (NB)",,35.856552,-78.712167,,,,,,0
1732,8805,"Duraleigh Rd at Pleasant Valley Rd (NB)",,35.859505,-78.712751,,,,,,0
1733,8814,"Poole Rd at Samuel Rd (Social Security Office)",,35.769356,-78.581232,,,,,,0
1734,8873,"Enterprise St at Clark Ave",,35.789223,-78.664027,,,,,,0
1735,8813,"Poole Rd Park-and-Ride",,35.766703,-78.562930,,,,,,0
1736,1187,"Hillsborough St at Meredith College (EB)",,35.794226,-78.688589,,,,,,0
1737,8815,"W Morgan St at Hillsborough St OB",,35.781756,-78.655473,,,,,,0
1738,8816,"Beryl Rd at Arboretum",,35.794967,-78.699531,,,,,,0
1739,8824,"Pylon Dr OB",,35.793234,-78.701525,,,,,,0
1740,8852,"Blue Ridge and Western IB",,35.785320,-78.703113,,,,,,0
1741,8854,"Blue Ridge Rd at Ligon St",,35.788481,-78.703669,,,,,,0
1742,8865,"Pylon Dr IB",,35.793554,-78.701397,,,,,,0
1743,8869,"Beryl Rd at Arboretum",,35.794865,-78.699606,,,,,,0
1744,8872,"Beryl Rd at Method Rd EB",,35.794435,-78.693311,,,,,,0
1745,8884,"W Morgan St at Tryon Hill Dr",,35.780958,-78.655911,,,,,,0
1746,8886,"W Morgan St at Mayo St IB",,35.779866,-78.653962,,,,,,0
1747,8892,"W Hargett St at McDowell St",,35.778310,-78.641480,,,,,,0
1748,8899,"S State St at Darby St OB",,35.756044,-78.622979,,,,,,0
1749,8902,"S State St at Bunche Dr OB",,35.753060,-78.621463,,,,,,0
1750,8905,"Rock Quarry Rd at Lyndhurst Dr",,35.752893,-78.612709,,,,,,0
1751,8912,"West St at Jones St (SB)",,35.782910,-78.645880,,,,,,0
1752,8913,"West St at Hillsborough St (SB)",,35.780940,-78.646000,,,,,,0
1753,8939,"Bastion Ln at Maitland Dr",,35.797850,-78.584390,,,,,,0
1757,9847977544,"NC State Fairgrounds",,35.794900,-78.708900,,,,,,0
